ID,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
3081,4/22/13,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0
3535,3/17/14,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,3,11,0
247,11/17/12,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,3,11,1
8707,8/22/12,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1
9523,8/17/13,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0
6072,2/2/13,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,3,11,1
6295,2/4/13,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,3,11,0
10914,10/12/13,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0
1509,1/4/13,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,3,11,1
5577,5/3/14,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0
7348,3/17/14,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,3,11,1
1127,5/29/14,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,3,11,0
1833,4/26/14,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,3,11,0
4944,8/23/13,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0
9080,6/22/13,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0
6466,3/12/14,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,3,11,0
9964,8/7/13,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0
4790,6/2/14,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,3,11,0
10245,10/31/12,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0
1109,4/23/13,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0
6001,1/2/13,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0
5538,10/8/13,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1
10552,5/20/13,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0
1545,8/2/13,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0
7409,10/26/13,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0
4444,3/24/14,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0
146,11/15/13,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0
6271,6/19/14,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0
10065,8/3/13,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0
4741,1/30/14,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0
246,5/31/14,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0
375,2/25/13,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0
1524,3/1/13,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1
10022,2/9/14,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0
7451,2/17/14,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0
11010,8/30/13,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0
4356,8/28/13,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0
3885,10/16/13,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1
1175,9/20/13,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1
880,1/16/13,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0
2320,9/12/13,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0
850,10/6/13,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0
4713,11/22/12,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0
675,5/17/13,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0
5025,12/24/13,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0
2308,11/18/12,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0
5995,12/18/12,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1
6749,8/8/12,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0
1010,4/24/14,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0
8977,1/12/13,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0
4756,12/20/13,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1
3412,1/15/13,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0
606,10/10/13,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0
5961,6/7/14,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0
2975,11/12/12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0
2894,10/29/13,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1
7613,5/24/14,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0
10542,8/5/12,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0
8015,5/3/13,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1
10617,5/22/14,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0
11166,2/2/13,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0
849,6/20/13,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0
523,1/31/13,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0
4066,5/11/14,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0
8414,8/17/13,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0
819,11/5/13,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0
4961,1/21/14,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0
749,11/19/13,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1
5430,9/14/12,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0
7755,11/12/13,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0
10525,10/13/12,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1
1453,7/6/13,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0
8310,8/29/12,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0
10710,8/29/12,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0
5031,9/22/12,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1
2613,4/3/14,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0
213,5/28/14,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0
967,7/21/13,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1
1077,12/5/12,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0
7959,5/29/14,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0
640,3/11/13,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0
4252,3/23/14,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0
8432,9/14/12,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0
6218,10/20/12,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0
6905,8/22/12,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0
5922,10/13/13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0
3598,5/23/13,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0
6116,7/5/13,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0
6263,8/22/12,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0
10486,5/29/13,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0
2410,1/22/14,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0
193,2/17/14,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0
3363,3/17/14,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0
8278,8/26/12,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0
10660,1/12/14,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0
8686,1/8/13,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0
1604,11/13/13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0
5907,11/3/12,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0
10669,5/17/13,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0
2918,4/13/13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0
5735,2/13/14,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0
359,1/13/13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0
8387,1/5/13,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0
1829,1/19/13,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1
3839,5/3/13,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0
9392,5/8/14,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0
2292,8/2/13,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0
10466,8/22/13,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0
9855,8/25/13,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0
4088,12/6/12,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0
5231,2/27/14,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0
590,12/22/12,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1
8732,11/17/12,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1
2315,4/20/14,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0
3515,2/17/14,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0
2245,4/22/13,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0
6283,4/21/13,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0
2246,9/1/13,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0
6606,3/31/13,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0
5545,4/5/14,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0
7342,9/9/12,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0
837,9/11/13,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0
9500,1/25/13,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0
3602,12/31/13,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0
234,10/10/12,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1
2995,8/17/13,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0
1118,2/20/13,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0
7789,11/22/13,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0
3068,10/29/13,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0
8955,2/16/14,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0
945,5/22/13,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0
5644,10/12/13,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0
7192,4/15/13,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0
2324,10/27/13,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0
697,3/12/13,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0
3439,10/31/12,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0
1506,6/28/13,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1
232,7/17/13,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0
8876,8/8/12,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0
4500,10/6/13,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0
9739,1/19/13,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0
10395,8/22/12,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0
1176,9/22/13,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1627,1/26/13,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0
938,7/30/13,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0
2740,9/22/13,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0
257,4/28/13,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0
4058,10/12/13,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0
7736,10/22/12,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1
8210,8/15/13,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0
833,3/30/14,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0
6230,2/15/13,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0
7325,6/29/13,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0
1307,2/9/14,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0
1502,3/21/13,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0
6211,5/2/14,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0
843,5/26/14,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0
4174,4/17/14,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0
9757,10/4/13,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0
6918,7/4/13,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0
286,11/29/13,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0
11086,1/18/14,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1921,10/3/13,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0
4138,5/24/14,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0
7718,4/20/14,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0
1291,8/4/12,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0
6862,5/18/14,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0
4136,12/3/12,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0
803,4/5/13,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0
4298,3/24/14,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0
10833,5/24/14,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0
9606,8/27/13,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1
8534,7/16/13,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0
5153,2/22/13,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1
961,9/12/13,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0
5011,10/18/13,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0
6653,7/30/12,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1
9094,8/3/12,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1
810,5/12/14,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0
5493,3/19/14,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0
2147,8/16/13,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0
5107,5/19/14,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0
3979,5/22/13,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1
6049,12/5/13,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0
8147,7/6/13,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0
1857,3/6/14,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1
3910,10/8/13,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1
5207,9/24/12,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1
11114,2/8/13,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0
5429,8/20/13,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0
9400,6/21/14,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0
1740,4/7/14,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0
7488,1/22/13,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0
195,8/26/12,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1
635,3/19/13,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0
7527,11/21/12,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0
10319,2/26/13,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0
2296,12/16/13,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0
10637,1/1/13,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0
2931,9/21/12,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0
907,11/29/13,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0
3698,8/9/12,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1
9516,8/18/12,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1
679,9/20/12,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0
7384,7/21/13,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0
5043,11/5/12,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0
5267,3/14/13,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0
339,11/23/12,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1
2516,6/8/13,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0
9010,2/10/13,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1
378,12/30/12,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0
4808,9/5/13,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0
5068,7/31/13,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0
7628,3/18/14,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0
7128,12/7/13,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0
2811,4/12/14,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0
3551,3/29/14,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0
1663,10/25/13,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0
5543,6/24/13,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0
1577,2/19/14,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1
10641,12/27/12,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0
5336,6/4/13,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0
6024,3/4/13,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1
1878,2/18/14,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0
3099,2/25/13,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0
6055,11/1/12,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0
5841,6/28/13,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0
3972,4/3/13,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0
4394,5/23/14,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0
5758,1/14/14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1
6658,7/22/13,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0
4603,1/31/14,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0
8427,11/23/12,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0
10260,8/26/13,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0
7143,11/6/13,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0
8789,1/11/14,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0
6197,4/20/13,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0
4554,10/1/13,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0
4937,6/10/14,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1920,7/29/13,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0
8749,2/1/14,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0
1650,4/22/13,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0
10377,6/6/13,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0
9206,1/7/14,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0
10971,9/3/12,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1
6398,3/29/14,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0
9212,2/14/13,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0
7937,4/18/14,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0
839,9/25/13,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0
4246,12/12/13,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0
158,11/17/13,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1
4832,3/7/14,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0
5621,12/12/12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1
1945,9/18/13,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0
5147,7/29/13,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0
2535,8/18/12,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1
11039,9/17/13,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0
9495,5/8/13,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0
9635,4/20/14,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0
2173,10/16/13,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0
942,8/8/12,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1
9386,5/29/14,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0
5510,11/21/12,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0
873,10/1/12,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1
2253,2/16/13,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0
5181,3/20/13,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0
979,2/20/13,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0
10390,2/10/13,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0
4698,6/20/13,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0
7793,8/31/13,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0
1745,5/3/13,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1
